"municipio","cod_municipio","uf","area_km2","ano","incremento","desmatamento"
"Alto Alegre",1400050,"RR",25565.79257,"2017",1.8,1208.9
"Alto Alegre",1400050,"RR",25565.79257,"2018",5.2,1214.2
"Alto Alegre",1400050,"RR",25565.79257,"2019",21.9,1236.1
"Alto Alegre",1400050,"RR",25565.79257,"2020",35.9,1272
"Alto Alegre",1400050,"RR",25565.79257,"2021",12.8,1284.8
"Alto Alegre",1400050,"RR",25565.79257,"2022",24.2,1309
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2000",NA,278.7
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2001",4.4,283.1
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2002",4.4,287.5
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2003",8.4,295.9
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2004",8.4,304.3
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2005",3.2,307.5
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2006",3.2,310.7
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2007",4.4,315.1
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2008",4.4,319.5
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2009",2.4,321.9
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2010",2.4,324.3
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2011",1,325.3
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2012",1,326.3
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2013",2.8,329.1
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2014",1.7,330.8
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2015",3,333.8
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2016",0.2,334
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2017",1.1,335.1
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2018",1.1,336.2
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2019",1.6,337.8
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2020",0.9,338.7
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2021",0.4,339.1
"Alto Alegre do Maranhão",2100436,"MA",381.34295,"2022",1.7,340.8
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2000",NA,1597.8
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2001",183,1780.8
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2002",2.1,1782.9
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2003",0,1782.9
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2004",3.2,1786.1
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2005",2,1788.1
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2006",1.1,1789.2
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2007",0.3,1789.5
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2008",4,1793.5
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2009",1.6,1795.1
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2010",0.4,1795.5
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2011",0,1795.5
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2012",0.9,1796.4
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2013",0,1796.4
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2014",0.1,1796.5
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2015",0.2,1796.7
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2016",0.2,1796.9
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2017",0.2,1797.1
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2018",0.2,1797.3
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2019",0.4,1797.7
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2020",0.4,1798.1
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2021",0,1798.1
"Alto Alegre do Pindaré",2100477,"MA",1870.35848,"2022",0.4,1798.5
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2000",NA,906.8
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2001",59.1,965.9
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2002",53.9,1019.8
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2003",64.2,1084
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2004",74.2,1158.2
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2005",51.9,1210.1
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2006",21.4,1231.5
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2007",15.1,1246.6
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2008",22.1,1268.7
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2009",3.8,1272.5
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2010",3.1,1275.6
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2011",8.3,1283.9
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2012",2.8,1286.7
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2013",4.8,1291.5
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2014",5.1,1296.6
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2015",3.6,1300.2
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2016",5.1,1305.3
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2017",9.3,1314.6
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2018",7.2,1321.8
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2019",9.9,1331.7
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2020",12.5,1344.2
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2021",12.6,1356.8
"Alto Alegre dos Parecis",1100379,"RO",3967.81894,"2022",6.2,1363
"Alto Araguaia",5100300,"MT",5504.45764,"2000",NA,2152
"Alto Araguaia",5100300,"MT",5504.45764,"2001",59.5,2211.5
"Alto Araguaia",5100300,"MT",5504.45764,"2002",59.5,2271
"Alto Araguaia",5100300,"MT",5504.45764,"2003",145.6,2416.6
"Alto Araguaia",5100300,"MT",5504.45764,"2004",145.6,2562.2
"Alto Araguaia",5100300,"MT",5504.45764,"2005",72,2634.2
"Alto Araguaia",5100300,"MT",5504.45764,"2006",72,2706.2
"Alto Araguaia",5100300,"MT",5504.45764,"2007",27.8,2734
"Alto Araguaia",5100300,"MT",5504.45764,"2008",27.8,2761.8
"Alto Araguaia",5100300,"MT",5504.45764,"2009",15.3,2777.1
"Alto Araguaia",5100300,"MT",5504.45764,"2010",15.3,2792.4
"Alto Araguaia",5100300,"MT",5504.45764,"2011",20.7,2813.1
"Alto Araguaia",5100300,"MT",5504.45764,"2012",20.7,2833.8
"Alto Araguaia",5100300,"MT",5504.45764,"2013",28.5,2862.3
"Alto Araguaia",5100300,"MT",5504.45764,"2014",26,2888.3
"Alto Araguaia",5100300,"MT",5504.45764,"2015",32.3,2920.6
"Alto Araguaia",5100300,"MT",5504.45764,"2016",16.9,2937.5
"Alto Araguaia",5100300,"MT",5504.45764,"2017",22,2959.5
"Alto Araguaia",5100300,"MT",5504.45764,"2018",11,2970.5
"Alto Araguaia",5100300,"MT",5504.45764,"2019",9.9,2980.4
"Alto Araguaia",5100300,"MT",5504.45764,"2020",6.4,2986.8
"Alto Araguaia",5100300,"MT",5504.45764,"2021",12.8,2999.6
"Alto Araguaia",5100300,"MT",5504.45764,"2022",4.7,3004.3
"Alto Boa Vista",5100359,"MT",1759.30981,"2000",NA,765.4
"Alto Boa Vista",5100359,"MT",483.24967,"2000",NA,952.8
"Alto Boa Vista",5100359,"MT",1759.30981,"2001",60.1,1012.9
"Alto Boa Vista",5100359,"MT",483.24967,"2001",14.9,1027.8
"Alto Boa Vista",5100359,"MT",1759.30981,"2002",32.8,1060.6
"Alto Boa Vista",5100359,"MT",483.24967,"2002",14.9,1075.5
"Alto Boa Vista",5100359,"MT",1759.30981,"2003",89,1164.5
"Alto Boa Vista",5100359,"MT",483.24967,"2003",6.7,1171.2
"Alto Boa Vista",5100359,"MT",1759.30981,"2004",46.8,1218
"Alto Boa Vista",5100359,"MT",483.24967,"2004",6.7,1224.7
"Alto Boa Vista",5100359,"MT",1759.30981,"2005",38.5,1263.2
"Alto Boa Vista",5100359,"MT",483.24967,"2005",6.6,1269.8
"Alto Boa Vista",5100359,"MT",1759.30981,"2006",9.3,1279.1
"Alto Boa Vista",5100359,"MT",483.24967,"2006",6.6,1285.7
"Alto Boa Vista",5100359,"MT",1759.30981,"2007",7.3,1293
"Alto Boa Vista",5100359,"MT",483.24967,"2007",3,1296
"Alto Boa Vista",5100359,"MT",1759.30981,"2008",18.2,1314.2
"Alto Boa Vista",5100359,"MT",483.24967,"2008",3,1317.2
"Alto Boa Vista",5100359,"MT",1759.30981,"2009",13.7,1330.9
"Alto Boa Vista",5100359,"MT",483.24967,"2009",1.5,1332.4
"Alto Boa Vista",5100359,"MT",1759.30981,"2010",3.8,1336.2
"Alto Boa Vista",5100359,"MT",483.24967,"2010",1.5,1337.7
"Alto Boa Vista",5100359,"MT",1759.30981,"2011",19.7,1357.4
"Alto Boa Vista",5100359,"MT",483.24967,"2011",1.4,1358.8
"Alto Boa Vista",5100359,"MT",1759.30981,"2012",4.8,1363.6
"Alto Boa Vista",5100359,"MT",483.24967,"2012",1.4,1365
"Alto Boa Vista",5100359,"MT",1759.30981,"2013",2.1,1367.1
"Alto Boa Vista",5100359,"MT",483.24967,"2013",4,1371.1
"Alto Boa Vista",5100359,"MT",1759.30981,"2014",1,1372.1
"Alto Boa Vista",5100359,"MT",483.24967,"2014",2.4,1374.5
"Alto Boa Vista",5100359,"MT",1759.30981,"2015",0.5,1375
"Alto Boa Vista",5100359,"MT",483.24967,"2015",2.1,1377.1
"Alto Boa Vista",5100359,"MT",1759.30981,"2016",1,1378.1
"Alto Boa Vista",5100359,"MT",483.24967,"2016",0.6,1378.7
"Alto Boa Vista",5100359,"MT",1759.30981,"2017",6.3,1385
"Alto Boa Vista",5100359,"MT",483.24967,"2017",1.1,1386.1
"Alto Boa Vista",5100359,"MT",1759.30981,"2018",20.5,1406.6
"Alto Boa Vista",5100359,"MT",483.24967,"2018",1.1,1407.7
"Alto Boa Vista",5100359,"MT",1759.30981,"2019",0.7,1408.4
"Alto Boa Vista",5100359,"MT",483.24967,"2019",1.2,1409.6
"Alto Boa Vista",5100359,"MT",1759.30981,"2020",1.5,1411.1
"Alto Boa Vista",5100359,"MT",483.24967,"2020",1.7,1412.8
"Alto Boa Vista",5100359,"MT",1759.30981,"2021",15.5,1428.3
"Alto Boa Vista",5100359,"MT",483.24967,"2021",1.1,1429.4
"Alto Boa Vista",5100359,"MT",1759.30981,"2022",4.9,1434.3
"Alto Boa Vista",5100359,"MT",483.24967,"2022",0.8,1435.1
"Alto Garças",5100409,"MT",3773.9521,"2000",NA,1709.7
"Alto Garças",5100409,"MT",3773.9521,"2001",58.9,1768.6
"Alto Garças",5100409,"MT",3773.9521,"2002",58.9,1827.5
"Alto Garças",5100409,"MT",3773.9521,"2003",88.7,1916.2
"Alto Garças",5100409,"MT",3773.9521,"2004",88.7,2004.9
"Alto Garças",5100409,"MT",3773.9521,"2005",19.5,2024.4
"Alto Garças",5100409,"MT",3773.9521,"2006",19.5,2043.9
"Alto Garças",5100409,"MT",3773.9521,"2007",8.6,2052.5
"Alto Garças",5100409,"MT",3773.9521,"2008",8.6,2061.1
"Alto Garças",5100409,"MT",3773.9521,"2009",8.2,2069.3
"Alto Garças",5100409,"MT",3773.9521,"2010",8.2,2077.5
"Alto Garças",5100409,"MT",3773.9521,"2011",8.9,2086.4
"Alto Garças",5100409,"MT",3773.9521,"2012",8.9,2095.3
"Alto Garças",5100409,"MT",3773.9521,"2013",14.9,2110.2
"Alto Garças",5100409,"MT",3773.9521,"2014",13,2123.2
"Alto Garças",5100409,"MT",3773.9521,"2015",22.8,2146
"Alto Garças",5100409,"MT",3773.9521,"2016",10.4,2156.4
"Alto Garças",5100409,"MT",3773.9521,"2017",6.8,2163.2
"Alto Garças",5100409,"MT",3773.9521,"2018",6.4,2169.6
"Alto Garças",5100409,"MT",3773.9521,"2019",3.5,2173.1
"Alto Garças",5100409,"MT",3773.9521,"2020",7.7,2180.8
"Alto Garças",5100409,"MT",3773.9521,"2021",9.5,2190.3
"Alto Garças",5100409,"MT",3773.9521,"2022",1.5,2191.8
"Alto Paraguai",5100508,"MT",210.50405,"2000",NA,176.1
"Alto Paraguai",5100508,"MT",1640.56785,"2000",NA,670.6
"Alto Paraguai",5100508,"MT",210.50405,"2001",1.4,672
"Alto Paraguai",5100508,"MT",1640.56785,"2001",22.6,694.6
"Alto Paraguai",5100508,"MT",210.50405,"2002",1.8,696.4
"Alto Paraguai",5100508,"MT",1640.56785,"2002",22.6,719
"Alto Paraguai",5100508,"MT",210.50405,"2003",0.1,719.1
"Alto Paraguai",5100508,"MT",1640.56785,"2003",24.8,743.9
"Alto Paraguai",5100508,"MT",210.50405,"2004",0.1,744
"Alto Paraguai",5100508,"MT",1640.56785,"2004",24.8,768.8
"Alto Paraguai",5100508,"MT",210.50405,"2005",0.2,769
"Alto Paraguai",5100508,"MT",1640.56785,"2005",18.5,787.5
"Alto Paraguai",5100508,"MT",210.50405,"2006",0.3,787.8
"Alto Paraguai",5100508,"MT",1640.56785,"2006",18.5,806.3
"Alto Paraguai",5100508,"MT",210.50405,"2007",0.5,806.8
"Alto Paraguai",5100508,"MT",1640.56785,"2007",9.3,816.1
"Alto Paraguai",5100508,"MT",210.50405,"2008",0,816.1
"Alto Paraguai",5100508,"MT",1640.56785,"2008",9.3,825.4
"Alto Paraguai",5100508,"MT",210.50405,"2009",0,825.4
"Alto Paraguai",5100508,"MT",1640.56785,"2009",3.3,828.7
"Alto Paraguai",5100508,"MT",210.50405,"2010",0,828.7
"Alto Paraguai",5100508,"MT",1640.56785,"2010",3.3,832
"Alto Paraguai",5100508,"MT",210.50405,"2011",0,832
"Alto Paraguai",5100508,"MT",1640.56785,"2011",7.2,839.2
"Alto Paraguai",5100508,"MT",210.50405,"2012",0,839.2
"Alto Paraguai",5100508,"MT",1640.56785,"2012",7.2,846.4
"Alto Paraguai",5100508,"MT",210.50405,"2013",0,846.4
"Alto Paraguai",5100508,"MT",1640.56785,"2013",3.9,850.3
"Alto Paraguai",5100508,"MT",210.50405,"2014",0,850.3
"Alto Paraguai",5100508,"MT",1640.56785,"2014",3.4,853.7
"Alto Paraguai",5100508,"MT",210.50405,"2015",0.1,853.8
"Alto Paraguai",5100508,"MT",1640.56785,"2015",9.6,863.4
"Alto Paraguai",5100508,"MT",210.50405,"2016",0,863.4
"Alto Paraguai",5100508,"MT",1640.56785,"2016",6.5,869.9
"Alto Paraguai",5100508,"MT",210.50405,"2017",0,869.9
"Alto Paraguai",5100508,"MT",1640.56785,"2017",3.8,873.7
"Alto Paraguai",5100508,"MT",210.50405,"2018",0.3,874
"Alto Paraguai",5100508,"MT",1640.56785,"2018",6.9,880.9
"Alto Paraguai",5100508,"MT",210.50405,"2019",0,880.9
"Alto Paraguai",5100508,"MT",1640.56785,"2019",2.5,883.4
"Alto Paraguai",5100508,"MT",210.50405,"2020",0,883.4
"Alto Paraguai",5100508,"MT",1640.56785,"2020",5.4,888.8
"Alto Paraguai",5100508,"MT",210.50405,"2021",0,888.8
"Alto Paraguai",5100508,"MT",1640.56785,"2021",4.1,892.9
"Alto Paraguai",5100508,"MT",210.50405,"2022",0,892.9
"Alto Paraguai",5100508,"MT",1640.56785,"2022",2.7,895.6
"Alto Paraíso",1100403,"RO",2646.91429,"2000",NA,1156.6
"Alto Paraíso",1100403,"RO",2646.91429,"2001",36.3,1791.8
"Alto Paraíso",1100403,"RO",2646.91429,"2002",90.6,1882.6
"Alto Paraíso",1100403,"RO",2646.91429,"2003",43.8,1926.6
"Alto Paraíso",1100403,"RO",2646.91429,"2004",87.4,2014.2
"Alto Paraíso",1100403,"RO",2646.91429,"2005",112.3,2126.7
"Alto Paraíso",1100403,"RO",2646.91429,"2006",34,2160.9
"Alto Paraíso",1100403,"RO",2646.91429,"2007",58.9,2220
"Alto Paraíso",1100403,"RO",2646.91429,"2008",14.3,2234.5
"Alto Paraíso",1100403,"RO",2646.91429,"2009",11.1,2245.8
"Alto Paraíso",1100403,"RO",2646.91429,"2010",8.7,2254.6
"Alto Paraíso",1100403,"RO",2646.91429,"2011",15.4,2270.1
"Alto Paraíso",1100403,"RO",2646.91429,"2012",13.1,2283.4
"Alto Paraíso",1100403,"RO",2646.91429,"2013",27.4,2310.9
"Alto Paraíso",1100403,"RO",2646.91429,"2014",14,2325
"Alto Paraíso",1100403,"RO",2646.91429,"2015",23.5,2348.5
"Alto Paraíso",1100403,"RO",2646.91429,"2016",47,2395.6
"Alto Paraíso",1100403,"RO",2646.91429,"2017",53,2448.7
"Alto Paraíso",1100403,"RO",2646.91429,"2018",65.3,2514
"Alto Paraíso",1100403,"RO",2646.91429,"2019",46.6,2560.7
"Alto Paraíso",1100403,"RO",2646.91429,"2020",41.1,2601.9
"Alto Paraíso",1100403,"RO",2646.91429,"2021",28.9,2630.8
"Alto Paraíso",1100403,"RO",2646.91429,"2022",21.1,2651.9
"Alto Parnaíba",2100501,"MA",11108.05398,"2000",NA,509.6
"Alto Parnaíba",2100501,"MA",11108.05398,"2001",32,541.6
"Alto Parnaíba",2100501,"MA",11108.05398,"2002",32,573.6
"Alto Parnaíba",2100501,"MA",11108.05398,"2003",63.4,637
"Alto Parnaíba",2100501,"MA",11108.05398,"2004",63.4,700.4
"Alto Parnaíba",2100501,"MA",11108.05398,"2005",18.7,719.1
"Alto Parnaíba",2100501,"MA",11108.05398,"2006",18.7,737.8
"Alto Parnaíba",2100501,"MA",11108.05398,"2007",88.1,825.9
"Alto Parnaíba",2100501,"MA",11108.05398,"2008",88.1,914
"Alto Parnaíba",2100501,"MA",11108.05398,"2009",27.6,941.6
"Alto Parnaíba",2100501,"MA",11108.05398,"2010",27.6,969.2
"Alto Parnaíba",2100501,"MA",11108.05398,"2011",41.3,1010.5
"Alto Parnaíba",2100501,"MA",11108.05398,"2012",41.3,1051.8
"Alto Parnaíba",2100501,"MA",11108.05398,"2013",30.2,1082
"Alto Parnaíba",2100501,"MA",11108.05398,"2014",13.1,1095.1
"Alto Parnaíba",2100501,"MA",11108.05398,"2015",33,1128.1
"Alto Parnaíba",2100501,"MA",11108.05398,"2016",59.6,1187.7
"Alto Parnaíba",2100501,"MA",11108.05398,"2017",81.9,1269.6
"Alto Parnaíba",2100501,"MA",11108.05398,"2018",17.1,1286.7
"Alto Parnaíba",2100501,"MA",11108.05398,"2019",30.6,1317.3
"Alto Parnaíba",2100501,"MA",11108.05398,"2020",38.9,1356.2
"Alto Parnaíba",2100501,"MA",11108.05398,"2021",56,1412.2
"Alto Parnaíba",2100501,"MA",11108.05398,"2022",141,1553.2
"Alto Taquari",5100607,"MT",1436.42551,"2000",NA,1041
"Alto Taquari",5100607,"MT",1436.42551,"2001",18.2,1059.2
"Alto Taquari",5100607,"MT",1436.42551,"2002",18.2,1077.4
"Alto Taquari",5100607,"MT",1436.42551,"2003",10.7,1088.1
"Alto Taquari",5100607,"MT",1436.42551,"2004",10.7,1098.8
"Alto Taquari",5100607,"MT",1436.42551,"2005",7.1,1105.9
"Alto Taquari",5100607,"MT",1436.42551,"2006",7.1,1113
"Alto Taquari",5100607,"MT",1436.42551,"2007",1,1114
"Alto Taquari",5100607,"MT",1436.42551,"2008",1,1115
"Alto Taquari",5100607,"MT",1436.42551,"2009",0.9,1115.9
"Alto Taquari",5100607,"MT",1436.42551,"2010",0.9,1116.8
"Alto Taquari",5100607,"MT",1436.42551,"2011",1,1117.8
"Alto Taquari",5100607,"MT",1436.42551,"2012",1,1118.8
"Alto Taquari",5100607,"MT",1436.42551,"2013",0.9,1119.7
"Alto Taquari",5100607,"MT",1436.42551,"2014",1.8,1121.5
"Alto Taquari",5100607,"MT",1436.42551,"2015",1,1122.5
"Alto Taquari",5100607,"MT",1436.42551,"2016",0.3,1122.8
"Alto Taquari",5100607,"MT",1436.42551,"2017",0.5,1123.3
"Alto Taquari",5100607,"MT",1436.42551,"2018",0.4,1123.7
"Alto Taquari",5100607,"MT",1436.42551,"2019",1.1,1124.8
"Alto Taquari",5100607,"MT",1436.42551,"2020",0.1,1124.9
"Alto Taquari",5100607,"MT",1436.42551,"2021",0.2,1125.1
"Alto Taquari",5100607,"MT",1436.42551,"2022",0.3,1125.4
"Alvarães",1300029,"AM",6049.48822,"2000",NA,260.3
"Alvarães",1300029,"AM",6049.48822,"2001",5,265.3
"Alvarães",1300029,"AM",6049.48822,"2002",16.6,281.9
"Alvarães",1300029,"AM",6049.48822,"2003",9.4,291.3
"Alvarães",1300029,"AM",6049.48822,"2004",1.5,292.8
"Alvarães",1300029,"AM",6049.48822,"2005",4.5,297.3
"Alvarães",1300029,"AM",6049.48822,"2006",3.1,300.4
"Alvarães",1300029,"AM",6049.48822,"2007",2.1,302.5
"Alvarães",1300029,"AM",6049.48822,"2008",10.5,313
"Alvarães",1300029,"AM",6049.48822,"2009",2,315
"Alvarães",1300029,"AM",6049.48822,"2010",6.6,321.6
"Alvarães",1300029,"AM",6049.48822,"2011",2.3,323.9
"Alvarães",1300029,"AM",6049.48822,"2012",0.7,324.6
"Alvarães",1300029,"AM",6049.48822,"2013",0.8,325.4
"Alvarães",1300029,"AM",6049.48822,"2014",6.3,331.7
"Alvarães",1300029,"AM",6049.48822,"2015",0.6,332.3
"Alvarães",1300029,"AM",6049.48822,"2016",4,336.3
"Alvarães",1300029,"AM",6049.48822,"2017",4.2,340.5
"Alvarães",1300029,"AM",6049.48822,"2018",5.4,345.9
"Alvarães",1300029,"AM",6049.48822,"2019",2.8,348.7
"Alvarães",1300029,"AM",6049.48822,"2020",5.4,354.1
"Alvarães",1300029,"AM",6049.48822,"2021",7.4,361.5
"Alvarães",1300029,"AM",6049.48822,"2022",1.4,362.9
"Alvorada",1700707,"TO",1207.1805,"2000",NA,609.7
"Alvorada",1700707,"TO",1207.1805,"2001",37.1,696.7
"Alvorada",1700707,"TO",1207.1805,"2002",37.1,733.9
"Alvorada",1700707,"TO",1207.1805,"2003",24,758
"Alvorada",1700707,"TO",1207.1805,"2004",24,782.1
"Alvorada",1700707,"TO",1207.1805,"2005",6.5,788.7
"Alvorada",1700707,"TO",1207.1805,"2006",6.5,795.5
"Alvorada",1700707,"TO",1207.1805,"2007",4.7,800.5
"Alvorada",1700707,"TO",1207.1805,"2008",4.7,805.5
"Alvorada",1700707,"TO",1207.1805,"2009",6.4,812.2
"Alvorada",1700707,"TO",1207.1805,"2010",6.4,818.7
"Alvorada",1700707,"TO",1207.1805,"2011",5,823.8
"Alvorada",1700707,"TO",1207.1805,"2012",5,829.1
"Alvorada",1700707,"TO",1207.1805,"2013",8.9,838.1
"Alvorada",1700707,"TO",1207.1805,"2014",14.6,852.8
"Alvorada",1700707,"TO",1207.1805,"2015",21.3,874.3
"Alvorada",1700707,"TO",1207.1805,"2016",2.1,876.5
"Alvorada",1700707,"TO",1207.1805,"2017",4.4,881
"Alvorada",1700707,"TO",1207.1805,"2018",3.3,884.3
"Alvorada",1700707,"TO",1207.1805,"2019",0.8,885.7
"Alvorada",1700707,"TO",1207.1805,"2020",1.8,887.6
"Alvorada",1700707,"TO",1207.1805,"2021",4.6,892.6
"Alvorada",1700707,"TO",1207.1805,"2022",2.4,895.3
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2000",NA,1192.5
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2001",34.2,1226.7
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2002",37,1263.7
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2003",30.4,1294.1
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2004",15.7,1309.8
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2005",30.8,1340.6
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2006",2.8,1343.4
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2007",3.9,1347.3
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2008",6.4,1353.7
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2009",1.4,1355.1
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2010",0.9,1356
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2011",2.3,1358.3
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2012",1.9,1360.2
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2013",1.4,1361.6
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2014",2.4,1364
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2015",1.5,1365.5
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2016",1.8,1367.3
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2017",1.1,1368.4
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2018",1.7,1370.1
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2019",2.5,1372.6
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2020",1.8,1374.4
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2021",2,1376.4
"Alvorada D'Oeste",1100346,"RO",3030.14194,"2022",0.6,1377
"Amajari",1400027,"RR",28466.39124,"2000",NA,61.7
"Amajari",1400027,"RR",28466.39124,"2001",143,204.7
"Amajari",1400027,"RR",28466.39124,"2002",22.8,227.5
"Amajari",1400027,"RR",28466.39124,"2003",9.9,237.4
"Amajari",1400027,"RR",28466.39124,"2004",3.6,241
"Amajari",1400027,"RR",28466.39124,"2005",3.5,244.5
"Amajari",1400027,"RR",28466.39124,"2006",6.3,250.8
"Amajari",1400027,"RR",28466.39124,"2007",9.1,259.9
"Amajari",1400027,"RR",28466.39124,"2008",34.7,294.6
"Amajari",1400027,"RR",28466.39124,"2009",3.3,297.9
"Amajari",1400027,"RR",28466.39124,"2010",8.5,306.4
"Amajari",1400027,"RR",28466.39124,"2011",12.6,319
"Amajari",1400027,"RR",28466.39124,"2012",5.3,324.3
"Amajari",1400027,"RR",28466.39124,"2013",5.2,329.5
"Amajari",1400027,"RR",28466.39124,"2014",11.3,340.8
"Amajari",1400027,"RR",28466.39124,"2015",11.3,352.1
"Amajari",1400027,"RR",28466.39124,"2016",9,361.1
"Amajari",1400027,"RR",28466.39124,"2017",9,370.1
"Amajari",1400027,"RR",28466.39124,"2018",11.7,381.8
"Amajari",1400027,"RR",28466.39124,"2019",21.3,403.1
"Amajari",1400027,"RR",28466.39124,"2020",15,418.1
"Amajari",1400027,"RR",28466.39124,"2021",10.4,428.5
"Amajari",1400027,"RR",28466.39124,"2022",18.3,446.8
"Amapá",1600105,"AP",8551.50158,"2000",NA,37.5
"Amapá",1600105,"AP",8551.50158,"2001",0,37.5
"Amapá",1600105,"AP",8551.50158,"2002",0,37.5
"Amapá",1600105,"AP",8551.50158,"2003",54.3,91.8
"Amapá",1600105,"AP",8551.50158,"2004",1.6,93.4
"Amapá",1600105,"AP",8551.50158,"2005",1.2,94.6
"Amapá",1600105,"AP",8551.50158,"2006",6.5,101.1
