"codigo_ibge","municipio","areas_protegidas_percent_area_total_do_municipio","desmatamento_acumulado_percent_area_total_do_municipio","desmatamento_recente_percent_area_total_do_municipio","estado","ips_amazonia","ranking_ips","necessidades_humanas_basicas","fundamentos_para_o_bem_estar","oportunidades","nutricao_e_cuidados_medicos_basicos","agua_e_saneamento","moradia","moradias_com_iluminacao_adequada_percent_de_domicilios","moradias_com_parede_adequada_percent_de_domicilios","moradias_com_piso_adequado_percent_de_domicilios","seguranca_pessoal","acesso_ao_conhecimento_basico","acesso_a_informacao_e_comunicacao","saude_e_bem_estar","qualidade_do_meio_ambiente","direitos_individuais","liberdade_individual_e_de_escolha","tolerancia_e_inclusao","acesso_a_educacao_superior","mortalidade_infantil_ate_5_anos_obitos_1_000_nasc_vivos","mortalidade_materna_obitos_maternos_100_000_nascidos_vivos","mortalidade_por_desnutricao_obitos_100_000_habitantes","mortalidade_por_doencas_infecciosas_obitos_100_000_habitantes","subnutricao_percent_da_populacao","abastecimento_de_agua_adequado_percent_da_populacao","esgoto_adequado_percent_da_populacao","indice_atendimento_de_agua_percent_da_populacao","coleta_de_lixo_adequada_percent_de_domicilios","assassinatos_de_jovens_obitos_100_000_habitantes_de_15_a_29_anos","assassinatos_de_jovens_taxa_pontuada_em_uma_escala_de_1_6_1_0_2_1_6_3_6_10_4_10_20_5_20_40_6_40","homicidios_obitos_100_000_habitantes","homicidios_categorico_taxa_pontuada_em_uma_escala_de_1_6_1_0_2_1_6_3_6_10_4_10_20_5_20_40_6_40","mortes_por_acidente_no_transito_obitos_100_000_habitantes","abandono_escolar_ensino_fundamental_percent_de_alunos","distorcao_idade_serie_ensino_fundamental_percent_de_alunos","distorcao_idade_serie_ensino_medio_percent_de_alunos","qualidade_da_educacao_ideb_ensino_fundamental","reprovacao_escolar_ensino_fundamental_percent_de_alunos","densidade_internet_banda_larga_no_de_acessos_100_domicilios","densidade_telefonia_fixa_no_de_acessos_100_domicilios","densidade_telefonia_movel_no_de_acessos_100_habitantes","densidade_tv_por_assinatura_no_de_acessos_100_domicilios","mortalidade_por_diabetes_mellitus_obitos_100_000_habitantes","mortalidade_por_cancer_obitos_100_000_habitantes","mortalidade_por_doencas_circulatorias_obitos_100_000_habitantes","mortalidade_por_doencas_respiratorias_obitos_100_000_habitantes","mortalidade_por_suicidios_obitos_100_000_habitantes","emissoes_co2_ton_co2e_habitante","focos_de_calor_na_de_focos_1_000_habitantes","diversidade_partidaria_percent_vereadores_eleitos_partidos_diferentes","transporte_publico_no_de_onibus_e_micro_onibus_1_000_habitantes","acesso_a_programas_de_direitos_humanos_categorico_0_15_0_nenhum_programa_15_todos_os_programas_de_direitos_humanos_implantados","existencia_de_acoes_para_direitos_de_minorias_categorico_0_15_0_nenhum_programa_11_todos_os_programas_de_direitos_humanos_implantados","acesso_a_cultura_esporte_e_lazer_categorica_1_10","gravidez_na_infancia_e_adolescencia_percent_de_filhos_de_maes_com_ate_19_anos","trabalho_infantil_no_de_familias_com_ao_menos_1_membro_em_trabalho_infantil_1_000_familias","vulnerabilidade_familiar_percent_de_filhos_de_maes_solteiras","violencia_contra_indigenas_no_de_casos_1_000_indigenas","violencia_contra_indigenas_taxa_pontuada_em_uma_escala_de_1_5_1_0_2_0_1_2_7_3_2_7_8_8_4_8_8_20_8_5_20_8","violencia_contra_mulheres_no_de_casos_100_000_mulheres","violencia_infantil_no_de_casos_100_000_pessoas_de_0_14_anos","violencia_infantil_taxa_pontuada_em_uma_escala_de_1_5_1_0_2_1_1_40_1_3_40_1_133_1_4_133_1_496_0_5_496_0","empregos_ensino_superior_percent_de_empregos_em_relacao_ao_total","mulheres_com_empregos_ensino_superior_percent_de_empregos_em_relacao_ao_total","ano"
5102504,"Cáceres",5.028570917,8.07105970248983,0.553388831530925,"MT",64.3865370666057,13,74.7548642413674,64.3821221447323,54.0226248137174,88.8396940396352,66.8849972015954,95.0500202801647,98.891364902507,97.0250696378831,93.0215174328581,48.2447454440745,83.7197354794468,29.1536731020022,75.9194704392906,68.7356095581895,43.9511051243133,72.940699572951,77.7429011327195,21.4557934248859,15.161502966381,395.5174686882,13.70426202549,1.05417400196076,4.40779740666609,75.3370473537605,78.9539017096429,81.99,89.7047353760445,23.3024187910705,5,30.5710460568621,5,27.4085240509799,0.54,5.9,18.3,4.85,0.2,15.0514654723321,7.5827660593601,99.108444602943,3.37479940003566,48.4920040901951,91.7131381705864,166.559492309801,84.3339201568611,9.48756601764687,38.087211475799,1.69919969792005,80,4.92299258915677,11,0,8,19.116677653263,0.602046959662854,72.1819380355966,0,1,62.098944318,62.38303182,3,33.7637273308929,21.575640608775,2023
5102603,"Campinápolis",37.304786757,0.0030918753551409,0,"MT",51.1163447368905,629,55.1173151348712,60.1621561728498,38.0695629029507,75.0882392032331,16.8155910740631,54.4966408949627,86.5528281750267,41.0885805763073,46.56,74.068789367226,69.711773317503,7.45350369448649,83.5666076364006,79.916740043009,18.3124147327764,38.2413106818336,85.2698497417352,10.4546764554576,50.5747126436782,229.885057471264,41.3736036408771,11.8210296116792,3.62773029439696,38.4204909284952,15.7062146892655,58.07,38.0469583778015,16.9348010160881,4,5.91051480583959,2,23.6420592233584,1.8,17.5,45,4.65,2.3,3.16782756991103,1.08282479607141,38.932379954386,2.14510263206558,47.2841184467167,23.6420592233584,82.7472072817542,53.1946332525563,5.91051480583959,46.3594263047777,39.7583677494915,45.4545454545455,2.18689047816065,3,1,2,35.8620689655172,0.92464170134073,6.20689655172414,1.648940556,2,25.306845502,15.5159038,2,16.7046785428096,10.3556678789373,2023
5102637,"Campo Novo do Parecis",29.35157557,2.98908997743348,1.93762215145178,"MT",65.0926101507172,10,71.2960775823735,69.6582636418639,54.3234892279142,88.0735983528503,52.8601540248174,98.3236533971287,98.0714690867839,99.1775382870108,98.0386662930793,45.9269045546976,81.8981703389822,29.8160356107034,90.4748926575308,76.443955960239,34.3860423982336,69.3142862156809,85.4791452044661,28.114483093276,18.9873417721519,134.048257372654,19.367512381374,0,4.3799337916985,97.2206466250709,14.6765460245084,97.85,97.9013045944413,38.933229511388,5,22.1342998644274,5,41.5018122458014,0.4,8.9,27.1,5.25,1.4,10.1111953842403,6.95027584401045,139.03079881897,4.05504239239375,13.8339374152671,38.735024762748,80.2368370085494,27.6678748305343,2.76678748305343,51.5571979156012,3.06092044315627,66.6666666666667,8.49403757297402,4,5,6,15.4430379746835,2.97022474062532,38.4810126582279,0,1,71.018847309,10.28383381,2,47.1869328493648,26.4376845355798,2023
5102678,"Campo Verde",0.15314358,6.36594557267008,0.147090110166982,"MT",62.3880012435521,27,70.3598940531688,66.0951047798442,50.7090048976434,93.5808464524904,40.2237397099778,95.0178677257102,99.8612074947953,97.7446217904234,98.2800137598899,52.6171223244967,86.4155491825067,26.8866732793309,84.0353295355203,67.042867122019,43.4181592297735,62.7773458308353,71.2571337936527,25.3833807363122,6.37755102040816,77.6220806794054,6.55881066899869,2.18627022299956,3.29916021376377,75.9195003469813,40.8212980685576,80.63,80.6731436502429,26.2306548920171,5,10.9313511149978,4,41.5391342369917,0.26,6.4,21.4,5.65,1,15.6163180644819,4.26725410487588,117.71171621284,3.32818567892263,17.4901617839965,67.7743769129864,107.127240926979,54.6567555749891,8.74508089199825,21.44091243695,0.862989121795017,69.2307692307692,5.90292960209882,7,7,4,14.030612244898,1.8391266691809,52.8061224489796,79.365079365,5,45.875768419,48.0093951,2,40.0154429632321,25.4808893330003,2023
5102686,"Campos de Júlio",3.184306083,1.67407284088028,1.0728426067909,"MT",60.7841260897148,44,67.0254386098557,67.5922724377843,47.7346672215043,91.043867371001,37.6912472047616,96.3821537517309,98.5507246376812,98.1159420289855,95.3623188405797,42.9844861119291,88.138714052685,27.0460550551941,87.0589225856293,68.1253980576287,27.9229195145591,54.6187791191943,69.1754746352179,39.2214956170459,15.8730158730159,139.86013986014,6.14250614250614,2.9806259314456,3.88140161725067,90.7246376811594,5.66860465116279,77.87,92.3913043478261,48.4261501210654,6,28.2885431400283,5,28.2885431400283,0.1,7.6,14.6,5.7,0.7,6.45617667356797,5.9799861973775,144.30641821946,4.00046008741662,42.4328147100424,56.5770862800566,99.009900990099,14.1442715700141,2.9806259314456,109.213376269099,19.3236714975845,66.6666666666667,10.6082036775106,2,3,2,13.3333333333333,7.2463768115942,50,0,1,163.043478261,102.14504597,3,63.216011042098,38.5093167701863,2023
5102694,"Canabrava do Norte",1.559166279,48.6253085498515,0.661258008643821,"MT",53.0376394034115,462,63.6162429747559,56.9015467447855,38.5951284906932,87.6533215505389,14.3772343600417,89.3947099978476,97.5206611570248,91.9191919191919,94.7849954254346,63.0397059905952,78.8937828047957,9.07101581260109,86.1958939083134,53.4454944534318,22.0253501916432,49.5843487256741,71.8312382587168,10.9395767867389,15.3846153846154,1538.46153846154,8.5204525792946,0,3.5528596187175,19.2837465564738,3.89483933787732,76.15291595,68.1359044995409,0,1,63.4517766497462,6,21.1505922165821,1.28,8.3,25.5,4.9,3,6.9252812566334,1.24354347979904,32.583315644237,2.24120851906883,21.1505922165821,42.3011844331641,148.054145516074,21.0837022981236,21.1505922165821,314.616023711539,46.699214604118,44.4444444444444,2.74957698815567,2,5,2,20,9.14913083257091,16.9230769230769,0,1,131.752305665,81.4995925,3,16.1324559541499,11.6748036510295,2023
5102702,"Canarana",21.298421899,17.7587283438662,0.288420349262735,"MT",58.3028617975091,105,65.4241667343194,63.9725041087376,45.5119145494702,85.4558433031742,33.336784363458,89.5538786483966,94.0913446183328,89.6838070903865,87.8260869565218,53.3501606222487,80.179919231848,24.8964974283233,81.3582434338512,69.4553563409278,22.9364569092598,56.2472093926251,76.9854705998476,25.8785212961484,25.2293577981651,147.49498116217,22.8916765863932,0.977469331899712,4.88194001276324,79.9105717023315,0.882456759618778,78.94,85.3082082401788,19.4590387234871,4,22.8916765863932,5,27.4700119036718,0.9,9,29,5.05,1,12.5903051143993,5.13513717328023,103.86407854848,2.50290333770719,9.15667063455728,96.1450416628514,109.880047614687,41.2050178555077,13.7350059518359,120.232234007618,14.5694764942763,45.4545454545455,3.93736837285963,2,5,4,21.5596330275229,6.2111801242236,22.9357798165138,4.594532506,3,74.738415546,18.82175795,2,42.6225057689697,24.8405049545269,2023
5102793,"Carlinda",0,72.1644943925444,0.284950411193694,"MT",52.14600310289,544,59.7485298361792,58.7613390953185,37.9281403771724,90.0183205551636,17.5970523819114,90.1920161515424,98.6537425955843,99.1922455573506,95.0623700623701,41.1867302560996,85.8867279000455,21.4150346941568,76.163766547141,51.5798272399306,18.8040007029794,49.4905942410595,71.0516659221279,12.3663006425229,15.5038759689922,0,9.80488283165016,0,5.5363321799308,56.9197630586968,2.48207391064534,41.63,60.5815831987076,47.6871721506915,6,39.2195313266006,5,39.2195313266006,0.1,4.2,18.8,5.1,0.2,16.3834951456311,2.55845056469189,85.833168218744,0.657981639257645,19.6097656633003,137.268359643102,225.512305127954,78.4390626532013,3.92286275343186,79.8835063662931,1.3869625520111,33.3333333333333,3.23561133444455,2,4,2,19.3798449612403,4.64513588876484,63.5658914728682,0,1,40.86636698,111.29653104,4,17.6342381612839,13.5724192589657,2023
5102850,"Castanheira",0,69.6101762062707,0.638309475407346,"MT",50.9060691199657,645,62.9194258125051,55.5916081845757,34.2071733628162,87.8687952728129,23.539063000189,91.276990090465,98.582151793161,99.3327773144286,97.8369384359401,48.9928548865537,82.3910257706299,11.7980650290201,77.007811200006,51.1695307386468,15.8479776351506,56.0096460624879,58.6524681902699,6.31860156335628,29.7029702970297,0,11.4560659869401,4.67293322002118,3.43279640876683,61.5512927439533,0.587741393786734,47.63,62.3853211009175,38.8786615041184,5,22.8597554006172,5,22.8597554006172,0.3,4.7,23.6,4.9,1.9,7.38821832536247,2.00030365140819,45.798223639262,2.99286419190769,11.4298777003086,57.149388501543,68.5792662018516,102.868899302777,11.4560659869401,178.308697332812,6.60441812798907,44.4444444444444,4.80054863412962,2,0,3,18.1818181818182,0,49.0909090909091,1111.111111111,5,94.317377977,50.20080321,3,9.9066271919836,6.37667957185152,2023
5103007,"Chapada dos Guimarães",2.496324714,7.38586549993924,0.045701913337873,"MT",56.5185387232852,199,67.291254436058,63.7935477021364,38.4708140316613,86.3062090367293,47.3992275809326,90.3161090740523,97.1845405682109,93.0381366777578,93.9182452642074,45.1434720525178,78.1808161800836,25.8618577325625,81.8613366996986,69.2701801962007,22.6452939269412,55.9759657732637,61.8857265756226,13.3762698508178,19.0114068441065,76.6283524904214,10.2811905618671,15.1883353584447,4.09385430983703,71.0775531098029,15.0764364786505,86.38,72.7668287688764,23.9406272444338,5,20.5623811237341,5,46.2653575284018,0.8,10.1,30.7,4.85,1.6,19.7345440551783,2.1243136035996,109.04489143466,9.1336974379468,25.7029764046677,82.2495244949365,164.499048989873,56.5465480902689,10.2811905618671,27.4526227812646,6.74925624972248,54.5454545454545,5.60324885621755,2,3,2,12.9277566539924,2.49252243270189,55.1330798479088,31.746031746,5,156.293095523,20.60156572,2,21.7574708050264,13.0100794813729,2023
5103056,"Cláudia",0,49.3691630171456,4.47264853982454,"MT",57.3850926758987,141,68.2820649033032,58.9915607580593,44.8816523663337,90.1003206627697,43.8525959254714,90.4522160206961,97.845953002611,96.3446475195822,94.6138870863076,48.7231270042756,85.5240568523463,22.9049481114022,75.8288635874061,51.7083744810828,31.2423043473158,56.362452528547,81.6035567920119,10.3182957974602,14.8148148148148,140.845070422535,8.16659861167824,1.71939477303989,4.99599679743795,64.8172323759791,30.4666666666666,76.55,67.2976501305484,32.95978905735,5,24.4997958350347,5,24.4997958350347,0.88,6.2,21.9,5.6,0.9,15.8622413140973,3.37034635543308,91.270870481439,1.77905657318852,8.16659861167824,106.165781951817,73.4993875051041,48.9995916700694,32.6663944467129,264.593414906864,32.258064516129,55.5555555555556,3.18497345855451,8,0,2,12.5925925925926,7.29394602479942,20.7407407407407,0,1,16.611295681,23.05216665,3,17.0205868049927,9.88815042956719,2023
5103106,"Cocalinho",25.737263483,1.63483737599444,0.476088310781308,"MT",51.9883245707464,561,60.1747264243342,63.9443262809906,31.8459210069143,90.8191988127943,20.7968121063387,93.9322853106815,98.7927565392355,100,89.8941289701636,35.1506094675222,80.4327963996716,22.4149759129777,81.6731940736328,71.2563387376804,26.8558160440897,33.9807075367564,61.8336118900398,4.71354855677133,14.4927536231884,0,17.5438596491228,0,3.13571778539931,75.2515090543259,8.51926977687627,66.13,84.3058350100604,78.9265982636148,6,70.4101390600246,6,35.2050695300123,1.8,8.5,29.6,5.6,3.3,22.0433869839048,1.70865407044555,71.920923722883,6.15669465826918,35.2050695300123,88.0126738250308,158.422812885055,35.2050695300123,14.3642304415811,263.649819607332,65.7802659202239,55.5555555555556,2.46435486710086,2,7,2,33.3333333333333,24.0096038415366,23.1884057971015,0,1,149.476831091,159.87210232,4,9.97200839748076,3.14905528341498,2023
5103205,"Colíder",0,82.7812048930397,0.53333838478415,"MT",56.1133336472346,229,63.901559652712,59.9319098948136,44.5065313941781,87.6106753978554,41.4608521985195,93.9031155130848,99.0187832912812,98.3459489767312,88.0994225458197,32.6315955013885,84.787261920213,26.3616680395264,77.8229661742119,50.7557434453033,40.7240289730842,62.8592406789769,56.7830105346978,17.6598453899534,24.3407707910751,202.839756592292,11.8874260750691,2.97185651876727,4.46220446220446,81.1045696663863,68.7446626814688,81.49,88.2814690215868,89.8357289527721,6,41.6059912627418,6,50.5215608190437,0.8,6.7,14.5,5.35,2.8,19.048146507163,3.65923300349531,104.13823659725,1.62826761187418,23.7748521501382,112.930547713156,130.76168682576,56.4652738565782,8.97182845863987,44.8466764565488,0.886132033673017,46.1538461538462,5.43849742934411,9,5,4,13.184584178499,5.79206487112656,43.8133874239351,16.963528414,4,164.522004818,129.53367876,3,27.9426967951558,17.6635652045488,2023
5103254,"Colniza",40.043556171,21.6524714651788,14.9431384051659,"MT",52.249009522921,533,55.7395156192028,59.6696404655983,41.3378724839618,91.6200707343519,13.4339247072993,79.439050246749,82.3966328299084,96.7566229264669,80.9741248097412,38.465016788411,80.7124414217859,7.11223224917998,92.0559349222102,58.7979532692172,17.1129648087932,48.8432270715341,89.7937459169259,9.60155213859389,16.9851380042463,0,5.01743558867064,0.595681310498884,4.44825614636935,17.5786085664768,9.98136811285601,14.03,50.6065857885615,106.796116504854,6,67.7353804470535,6,15.0523067660119,0.9,9.4,30.3,5.4,2.1,3.25878995711424,1.17003510307983,34.795826543765,1.30035427357702,12.5435889716766,22.5784601490178,97.8399939790773,15.0523067660119,2.8340074071372,348.947750245166,84.2230707493251,63.6363636363636,1.12892300745089,2,0,2,22.7176220806794,2.17438573602957,20.3821656050955,0,1,20.18265301,35.74300777,2,14.8357127222317,9.82561957341246,2023
5103304,"Comodoro",63.624579092,14.3978306137744,2.0657075865024,"MT",58.0704795567316,116,60.6967257781633,66.9126481690681,46.6020647229634,86.7200506688167,41.0981103768731,81.856804811984,87.3197781885398,91.0166358595194,78.6770140428677,33.1119372549794,82.2611058563145,16.9738804227482,86.7251682815184,81.6904381156912,34.9024605641284,47.1884185847491,88.9592774602531,15.3581022827231,35.8126721763085,172.25155106142,9.63251938544526,2.00682319887618,4.13343816691003,64.916820702403,5.01160092807424,68.43,66.2476894639556,100.745516824501,6,42.8408225437928,6,47.6009139375476,1.7,8.4,23.3,5.35,1,4.77826407517217,3.70958633347452,87.557061508777,2.24990979967683,9.52018278750952,57.1210967250571,128.522467631379,47.6009139375476,4.76009139375476,152.960061399555,19.2479646100993,72.7272727272727,6.04531607006855,5,4,3,26.7217630853995,3.69549150036955,60.8815426997245,0,1,30.014663763,35.72704537,2,23.9540684267495,15.5772036331121,2023
5103353,"Confresa",3.849050385,69.3323167479573,2.43979683368747,"MT",53.2026139106485,442,60.3019051527582,60.4548958171549,38.8510407620325,88.6456200394939,28.4838462146859,86.8800719380967,97.7222952255804,93.1011826544021,80.5452049421455,37.1980824187561,79.9030524274881,24.0316498216477,87.7112807510039,50.1736002684799,42.9726400906193,55.6008674680492,42.9729016669039,13.8577538225576,16.1030595813204,322.061191626409,9.52078705172961,3.23279345682604,4.98225901833235,67.4770039421814,21.3532110091743,56.63,71.7038983793254,76.7263427109974,6,31.7359568390987,5,63.4719136781974,0.9,8.4,24.7,4.8,1.5,19.7954337614832,2.50966454670157,78.616411023818,17.4756827534604,34.9095525230086,41.2567438908283,66.6455093621073,22.2151697873691,3.17359568390987,87.4229957350351,14.9021074947001,45.4545454545455,2.98317994287528,10,6,3,19.4847020933977,1.96116885663856,16.9082125603865,12.674271229,4,327.237728585,48.00768123,3,23.0078563411897,13.1874298540965,2023
5103361,"Conquista D'Oeste",46.542482311,21.8105641243053,0.48501918101903,"MT",61.3238064207967,33,74.6619904486599,64.1421963727634,45.1672324409668,90.696919299438,34.2667821594766,85.7152893054007,84.2887473460722,91.2951167728237,91.5254237288136,87.9689710303245,79.149283914413,13.4729197664609,87.3576709823283,76.5889108278511,20.6518199057265,43.6517315391133,100,16.3653783190273,15.8730158730159,0,10.2153265109437,0,4.65,77.4946921443737,0.696055684454757,76.1,73.036093418259,0,1,0,1,73.1528895391368,0.7,12.6,24.4,5.1,3,4.95636159820644,2.99863880214589,62.238770117704,2.28601169028746,15.567213050949,24.3842965130456,121.921482565228,73.1528895391368,2.95420974889217,90.0199701450481,22.8200816718712,44.4444444444444,5.36454523287003,2,3,1,23.8095238095238,0,47.6190476190476,0,1,0,0,1,24.0211386019697,17.5354311794379,2023
5103379,"Cotriguaçu",32.428186148,24.9954086622932,5.09831793910406,"MT",53.7696277155405,407,62.0762548286091,61.3486535343255,37.8839747836869,92.5678544278705,9.13579608580577,82.849669971992,84.4138834315652,97.7079240340537,95.0261780104712,63.7516988287681,81.9348161684639,4.9360733841504,90.5941642368982,67.9295603477895,21.2165346730942,55.1421701267712,71.7831033975989,3.39409093728314,12.6582278481013,0,4.94119972329282,0,4.44136016655101,7.66208251473478,3.15480557593544,2.9,45.841519318926,18.1620050853614,4,14.8235991698784,4,4.94119972329282,2.6,8.3,17.9,5.1,0.1,2.80003539766055,1.39056491448247,9.7552734469276,5.37280172483148,14.8235991698784,29.6471983397569,64.2355964028066,19.7647988931713,4.94119972329282,160.505894103988,24.1347685475696,55.5555555555556,2.96471983397569,2,3,2,15.1898734177215,4.37272397000827,12.6582278481013,69.444444444,5,39.678603313,34.20557551,2,5.55099676594101,3.28232852246947,2023
5103403,"Cuiabá",6.225511796,4.02287759608713,0,"MT",72.0658817877623,2,82.1279632599834,73.5866783118259,60.4830037914777,88.6196733223465,86.6023750987294,97.9650660518806,97.8817784108251,99.2939261369418,96.4563500702595,55.324738566977,84.11950320155,61.1518125840149,78.4811005285214,70.5942969332172,44.8284906865515,73.2887778558438,59.5488416849825,64.2659049385331,14.4485144485144,101.750101750102,13.1041668014832,4.52983543754975,4.85167705318419,96.39637806491,73.8265030249237,98.13,98.2175195849019,33.981635456583,5,19.5753602836971,4,25.075874743579,0.5,7.3,17.3,5.05,0.7,29.1636733620478,20.2455365017465,164.70717463046,6.09629247151818,49.1810704648258,106.612912619474,154.985083899024,56.1376034582058,6.79475315632462,4.20658518038794,0.134698707854538,72,6.96138638849163,4,12,6,11.1619861619862,0.197913986581432,50.4782254782255,14.319809069,4,131.933976603,51.80399805,3,109.368936553701,59.4951364145128,2023
5103437,"Curvelândia",0,81.656636972615,0.140593756006983,"MT",56.5330095596553,198,69.9754818690575,54.9714232345738,44.6521235753348,83.4149986709199,18.4766129138,90.9827323148555,98.822463768116,94.3840579710145,91.1203319502075,87.0275835766546,86.3961231243169,12.7240775395144,68.9809810817734,51.7845111926904,39.484562431922,35.2246391204272,90.2370458982339,13.6622468507561,0,1492.53731343284,15.6770907410773,19.0803281816447,3.87596899224806,35.6884057971014,5.46946216955332,59.46,75.5434782608696,0,1,3.85208012326656,2,38.1606563632894,0.64,6.3,12,5.15,0.1,2.52832099234227,1.8653882665654,82.285931270173,2.61217644452884,39.257550677604,133.562297271513,267.124594543026,95.4016409082236,19.1607587660471,36.3672989721596,0.189861401177141,77.7777777777778,6.10570501812631,9,0,2,35.8208955223881,5.65576799992788,55.2238805970149,0,1,115.030674847,0,1,20.6948927283083,14.2396050882856,2023
5103452,"Denise",0.012455167,86.5461123227901,0.0635273395829116,"MT",56.3992170524787,207,71.2327633867753,56.7696141081762,41.1952736624847,89.4574816858638,39.7689927217267,97.978978261392,99.772899318698,99.4700984102953,99.1710625470987,57.7256008781188,81.7747063948893,13.295792424624,81.0456812807264,50.962276332465,17.2819815795654,49.5417038565469,91.5067004418871,6.4507087719394,10.2040816326531,0,21.137180300148,2.21238938053098,3.95271518285925,90.3860711582135,92.0091324200913,93.1442857142857,92.0514761544284,24.246420061412,5,10.4777870913663,4,10.4777870913663,1.4,9.3,13.9,4.75,0.7,6.66077983239836,1.44140868481197,72.958653646374,1.14966410416233,31.4333612740989,52.3889354568315,115.255658005029,41.9111483654652,8.7678653647573,79.4304598238408,2.59713276542697,44.4444444444444,4.71500419111484,2,1,1,17.3469387755102,0,40.8163265306122,0,1,0,13.9528394,2,9.55744857677125,6.8564305007272,2023
5103502,"Diamantino",0.437253753,7.87856912286226,1.99527621535983,"MT",58.3535972647474,103,60.9112349126313,67.2300144160242,46.9195424655867,87.6046304804246,46.3544348095125,84.3181461605554,99.2303137951451,99.2895204262878,50.0302663438257,25.3677282000329,88.183795649204,34.3847984167284,79.7610831913559,66.5903804068086,33.6806857961768,64.8128921778297,64.3044332879235,24.8801586004168,7.7319587628866,257.731958762887,13.5269185679502,13.6109976861304,3.97961659791313,85.2575488454707,88.8822474596533,78.14,87.0337477797513,111.482720178372,6,63.1256199837677,6,94.6884299756515,0.14,3.8,11.6,5.2,0.1,21.9256570002839,6.48446954417103,125.91098561248,5.32883629898555,63.1256199837677,90.1794571196681,144.287131391469,36.0717828478673,4.50897285598341,70.405059884111,2.55479359956972,77.7777777777778,6.44783118405627,4,4,4,12.1134020618557,0,55.4123711340206,36.63003663,5,27.723870252,76.20499143,3,40.9663394738022,23.889561202994,2023
5103601,"Dom Aquino",0,36.5501328742566,0.029651361239904,"MT",58.2490329030937,107,67.3879877736002,61.8459505437144,45.5131603919665,87.7600197907886,39.1582714494887,97.0124613443288,99.4366197183099,98.6384976525822,96.7007434944238,45.6211985097949,89.4971654645066,23.1428761163895,72.7781879848194,61.9655726091419,20.8939596309388,60.0501670002534,82.5813692506294,18.5271456860443,12.987012987013,0,12.2564039710749,12.2564039710749,4.32849095760451,92.6760563380282,98.4448633364751,91.2609090909091,91.924882629108,44.4738550236858,6,24.4245379314998,5,12.2564039710749,0.2,2.6,10.6,5.35,0.1,12.4592968138164,4.07444045999753,100.43279337208,3.75396727257741,24.5128079421498,61.2820198553744,183.846059566123,147.076847652899,12.227928588897,47.8770795068304,1.97848398664523,44.4444444444444,5.7605098664052,2,3,4,18.1818181818182,0,41.5584415584416,0,1,5.09035378,60.24096386,3,27.6987758130333,19.5375293681217,2023
5103700,"Feliz Natal",44.862538457,22.8204472879087,5.8326878880148,"MT",57.150405264388,157,64.9370897707293,63.3816166641257,43.1325093583089,89.4957294397628,32.3683816881986,81.8329785377991,90.1754385964912,78.7719298245614,79.4165316045381,56.0512694171567,82.1700446308635,15.1694746050117,85.5631022365981,70.6238451840294,31.3198113026498,49.4758028680076,79.7719261164259,11.9624971461525,9.66183574879227,483.091787439614,13.7722076848919,0,4.75213675213675,75.3216374269006,26.1966364812419,74.09,77.4269005847953,26.1711593823606,5,13.7722076848919,4,20.6583115273378,0.8,10.9,23.4,5.4,1.6,12.3521025571945,1.11526458768324,64.646056442379,1.96111447879483,13.7722076848919,61.9749345820135,55.0888307395676,13.7722076848919,13.7722076848919,228.735302692522,56.172964235199,55.5555555555556,2.8921636138273,5,5,2,21.7391304347826,1.46198830409357,30.9178743961353,0,1,38.192234246,69.01311249,3,17.9160773220179,12.5951370647269,2023
5103809,"Figueirópolis D'Oeste",0,80.8927654000561,0.165021408503005,"MT",58.3971559540458,101,75.5867869797069,58.6852305380659,40.9194503443648,90.8432442640815,25.1454647861761,93.996203847033,99.8415213946117,98.7321711568939,99.0521327014218,92.3622350215371,90.8092076252716,16.0106620394904,76.8468326110595,51.074219876442,15.7868826688736,56.2678264705065,78.121607550961,13.5014846871181,10.7994389901823,0,0,0,7.74193548387097,72.107765451664,0.796178343949045,99.1233333333333,73.3755942947702,0,1,5.72409845449342,2,5.72409845449342,0.9,3.9,7.7,5.8,0.5,9.80162220267754,6.33001074953582,15.303430079156,4.95455878041631,115.874855156431,86.9061413673233,144.843568945539,28.9687137891078,5.63539025077487,118.673687343451,1.17267663441806,22.2222222222222,4.05561993047509,2,3,2,13.6363636363636,0,47.7272727272727,0,1,57.636887608,134.95276653,3,23.7467018469657,12.0199355027851,2023
5103858,"Gaúcha do Norte",49.018002551,22.5440348665916,2.43426316617625,"MT",55.7466492948847,254,63.8700268102191,62.8207057501953,40.5492153242397,92.8757210864972,25.5257784602574,59.3335522121008,62.3211446740858,62.0031796502385,60.6299212598425,77.7450554820211,79.7637681530973,12.1828858671964,88.6971438303404,70.639025150147,26.7391117294047,46.6077263049048,72.4830705731934,16.3669526894559,6.28930817610063,0,13.0753138075314,0,3.48882791062329,49.6025437201907,5.5,34.89,50.0794912559619,0,1,12.8501670521717,4,13.1692931693851,1.3,14.8,24.3,5.3,1.2,11.5674628248873,2.01145793841357,28.54795905472,1.75133746156114,16.6718147261081,51.4006682086867,51.4006682086867,12.8501670521717,5.58113576112739,249.416769227445,52.3189687855428,55.5555555555556,5.65407350295554,3,4,2,25.7861635220126,0,23.2704402515723,4.591368228,3,27.716186253,43.99472063,3,26.4122330342474,16.0495387337293,2023
